Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date
5.0 out of 5 stars,Douglas K. Krogh,https://www.amazon.com/gp/customer-reviews/R1MCVR6JMU33XK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, to good,to good to open the box,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on July 7, 2015"
5.0 out of 5 stars,Jennie L. Kilby,https://www.amazon.com/gp/customer-reviews/R32JALIYX4L3C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Great service.,I love these chocolates. The seller even packed them to withstand the heat of summer during transit. I am very pleased with this purchase and the sellers efforts.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on July 4, 2015"
5.0 out of 5 stars,Kelly J. Glassnor,https://www.amazon.com/gp/customer-reviews/R2VHAPVIQ9RU0M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Fresh and yummy!,Yummy!,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on June 29, 2015"
4.0 out of 5 stars,Carolyn W.,https://www.amazon.com/gp/customer-reviews/R2X5UHGND1OTC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Four Stars,yummy,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on June 25, 2015"
5.0 out of 5 stars,pat ban,https://www.amazon.com/gp/customer-reviews/RFK0M6NB771RH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, love dark chocolate,love dark chocolate,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on June 24, 2015"
4.0 out of 5 stars,Don Vito,https://www.amazon.com/gp/customer-reviews/RXWDW1FZJLYWB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Four Stars,"great flavor, intense",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 24, 2015"
5.0 out of 5 stars,Duckman,https://www.amazon.com/gp/customer-reviews/R1LC9ON627KCG5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Fewer carbs and sugars than other brands,Oh so good! Fewer carbs and sugars than other brands. I have to recommend these.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 24, 2015"
5.0 out of 5 stars,Selective Reader,https://www.amazon.com/gp/customer-reviews/R1D7OT3LFUABHD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Delicious!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 23, 2015"
5.0 out of 5 stars,Ann cummings,https://www.amazon.com/gp/customer-reviews/R2EB5PV1TV6LTJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Always delicious,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 22, 2015"
2.0 out of 5 stars,idearz,https://www.amazon.com/gp/customer-reviews/R3G26EP129ZNDL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Dodgey Balls!,Old product. Did not look like the glistening chocolates you get from the shops. Disappointed,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 19, 2015"
5.0 out of 5 stars,L W WERNER,https://www.amazon.com/gp/customer-reviews/R1VO28UQCX9IKA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Great Chocolate,"As always a great treat-Shipped with refrigerated pads to keep it cold,Great",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on June 14, 2015"
2.0 out of 5 stars,Cheryl Earl,https://www.amazon.com/gp/customer-reviews/RDHH7U1O98H0A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, I love lindor chocolates,"I love lindor chocolates, so I purchased 2 boxes for an event. One was great, the other had, at some point in time, melted. and all gunky. My advice, open immediately, don't assume as I did, if one is great, the other one will be too. Not so!",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on June 11, 2015"
5.0 out of 5 stars,Happy Camper,https://www.amazon.com/gp/customer-reviews/RZUIINODM4LSN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Ummmm Good!,Best chocolate I've ever had. They melt in your mouth with the most satisfying flavor.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on June 8, 2015"
5.0 out of 5 stars,sl,https://www.amazon.com/gp/customer-reviews/RCBB9O4E2MNX4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, was at a great price so had to try,"Creamy, indulgent chocolate, was at a great price so had to try, glad I did, nice treats!",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on June 5, 2015"
5.0 out of 5 stars,Samantha,https://www.amazon.com/gp/customer-reviews/R3QR8R2NVKVUN2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, I love Lindt,I love Lindt Dark Chocolate truffles. It was well packed and didnt melt. But try keeping it refrigerated as due to the excess of butter in the product the inside chocolate beneath the coating tends to melt faster in your mouth. Also the dark chocolate is good for heart and has less calories.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on June 5, 2015"
5.0 out of 5 stars,dennisd4ok,https://www.amazon.com/gp/customer-reviews/RKBUP9T42ZIZF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Tastes great,Supper great. Person I gave to dearly loves them. Now I have to buy ME some,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 5, 2015"
5.0 out of 5 stars,Racer88dude,https://www.amazon.com/gp/customer-reviews/R147Q7A250KWUA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, YUM,"Great price , excellent truffles.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 4, 2015"
4.0 out of 5 stars,Georgi Lumbard,https://www.amazon.com/gp/customer-reviews/R2DKYX2BS9NSL5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," The Lindt Lindor Dark Chocolate Truffles made in the USA are good, but there is a clear difference in quality","I recently spent 5 days in Paris, France with my husband and relished savoring several Lindt Dark Chocolate Truffle bars at a local grocery! They were unbelievably scrumptuous! I went online when we returned home and was surprised to discover that Lindt is also made in the USA. But, there is a difference! The Lindt Truffel bars that I relished in France were incredibly soft, pulling apart in sections without melting in the bar shape and liquified immediately in my mouth into a luscious, thick, luxuriant confectionery. The Lindt Lindor Dark Chocolate Truffles made in the USA are good, but there is a clear difference in quality.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 3, 2015"
2.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R2G9540X7UYD0E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, I dont like the melted,"The chocolate may melt in transit, they look ugly out of the cover. The taste does not change too much, but still, I dont like the melted chocolates",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 3, 2015"
5.0 out of 5 stars,"""Just the Facts""",https://www.amazon.com/gp/customer-reviews/R2HSKIBDDZYTWG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Yum!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on June 2, 2015"
2.0 out of 5 stars,MadisonLibrary,https://www.amazon.com/gp/customer-reviews/RYMZDJQ4L6LU9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, They've been sitting in a cool corner for a couple of weeks,Got these for summer reading prizes. They've been sitting in a cool corner for a couple of weeks. Summer reading starts today. I unwrapped the plastic to find three boxes of solidified goo. Can't use these. Will have very disappointed readers.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on June 1, 2015"
2.0 out of 5 stars,TheGadgetNerd,https://www.amazon.com/gp/customer-reviews/R2QRMCT4WX75CX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, This is Dark ?,"What is dark about this chocolate? I bought a box and it looks and tastes like milk chocolate. It has the color of a brown, milk choc Hershey bar and the filling is about the same. It does not have the dark choc, anti-oxident 'bite' of a typical dark. For folks used to dark, this product tastes overly sweet, milky and even yucky.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on May 31, 2015"
1.0 out of 5 stars,Darlly J.,https://www.amazon.com/gp/customer-reviews/R3LQT0U72TZ33/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, These came discolored not the smooth chocolate. They are ...,"These came discolored not the smooth chocolate. They are supposed to be dark chocolate but a very light almost light chocolate taste. The surface of each truffle had a white appearance. Very disappointing. They were a gold deal of the day, I guess I found out why.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on May 31, 2015"
1.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/RO9AVSCX2J1QL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," do not order! Product ok, shipping method leaves much to be desired.","long awaited truffles, arrived all melted and leaking. They were nasty looking (no longer round), all of them have dimples. The taste didn't change but texture did as I had to put them in the fridge to firm them up and at that point...it just wasn't worth it. Very dissappointed.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on May 31, 2015"
5.0 out of 5 stars,D. Trento,https://www.amazon.com/gp/customer-reviews/R372216MH3PLVV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," Love, love","Love , love, love Lidt chocolates ...... this was a great buy",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 29, 2015"
3.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R4SKS17X9IYHZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Three Stars,"Chocolate was starting to turn, how it does when it's getting old.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 22, 2015"
5.0 out of 5 stars,70cyclone,https://www.amazon.com/gp/customer-reviews/R2LJYEZAFM49R2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Whats not to like about Lindt dark chocolate truffles.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 22, 2015"
5.0 out of 5 stars,jhonwlen,https://www.amazon.com/gp/customer-reviews/R28L6ZCHMPLU7T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Good Dark Chocolate!,Good Dark Chocolate!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 21, 2015"
5.0 out of 5 stars,jeanne m snell,https://www.amazon.com/gp/customer-reviews/R2YQ6JG12NM5XW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Love love love,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 20, 2015"
5.0 out of 5 stars,Edith Marie,https://www.amazon.com/gp/customer-reviews/R9C0ZR9Y75YDJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Lindor a name we know a superior quality we expect!,WHAT COULD POSSIBLY BE WRONG WITH HIGH QUALITY DARK CHOCO?,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 19, 2015"
5.0 out of 5 stars,MRNot,https://www.amazon.com/gp/customer-reviews/R96FW0162IRLB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Yum!,"These were a big hit at the office, where there are many with serious affinity for dark chocolate. They lasted longer than I expected, but only due to the excessive willpower of one or two colleagues, NOT due to anything negative about the product.",,"https://images-na.ssl-images-amazon.com/images/I/71xss4Rgt6L._CR128,0,768,768_SX48_.jpg","Reviewed in the United States on May 18, 2015"
2.0 out of 5 stars,D. Lutes,https://www.amazon.com/gp/customer-reviews/R2A1GCFU30A15F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," Good chocolate, bad shipping","The chocolates tasted good - as expected. However, they must have gotten too warm at some point because about half were partly flattened and some had broken open and were leaking.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on May 18, 2015"
5.0 out of 5 stars,Immigrant,https://www.amazon.com/gp/customer-reviews/R2R4XM0J9I7GGL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, The dark chocolate treasures,"I love dark chocolate, and these truffles did not disappoint. A solid dark chocolate coating and a creamy center make for a good combination.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on May 17, 2015"
5.0 out of 5 stars,MARIO ABAYHON,https://www.amazon.com/gp/customer-reviews/R3J0YRRJCOTN8B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,LOVE IT,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on May 16, 2015"
5.0 out of 5 stars,Beth Potter,https://www.amazon.com/gp/customer-reviews/R1V29EVGJWEA59/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,absolutely delicious,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on May 14, 2015"
4.0 out of 5 stars,Janet Luehne,https://www.amazon.com/gp/customer-reviews/R3Q1COYXCPM55W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," Many of the candies have ""gaps"" in the middle and ...","Many of the candies have ""gaps"" in the middle and are not completely round shaped (probably due to being too warm). I have not had this experience with other Lindt truffles I have purchased.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 10, 2015"
5.0 out of 5 stars,Brenda Fleming,https://www.amazon.com/gp/customer-reviews/R11IC1W4RXJJ97/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Excellent chocolates! Would recommend anyone to buy. Melts in your mouth ??,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 9, 2015"
5.0 out of 5 stars,Lisa F.,https://www.amazon.com/gp/customer-reviews/RRIFQI3CGF068/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,"Accurately described, promptly delivered, quality as expected.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 8, 2015"
2.0 out of 5 stars,Art the Science Guy,https://www.amazon.com/gp/customer-reviews/RVY4B4V0GLNXU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Received a melted mess of liquid gooey chocolate!,"When you buy them in a local store you may pay more for them however, they will not be melted and mushy. Unfortunately, although the box I ordered from Amazon was well packed inside a larger carton with some airbags to secure it, due to the temperatures it had to travel in, they arrived soft and melted, I placed the box of chocolates in the freezer to harden them up and then threw out the ones that were a liquid leaking mess that covered the inside of the box and the other wrapped chocolates. I ended up throwing out about 20 of them as they leaked almost entirely out of their wrappers and then spent time wiping off the ones that were still more or less intact. As a result of the heat, the Truffle filling changed consistency due to the melting and hardening it no longer filled the chocolate ball and was not as soft as it usually is but it did have a similar taste.

I should have just returned them straight away or exchanged them for another box but realized that the same thing would happen if I reordered them and at first I didn't realize just how many were candies were nearly empty. So my advice, buy them when the outside temperatures are in the 70's or cooler and you'll get some tasty chocolates.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 6, 2015"
5.0 out of 5 stars,J. Penar,https://www.amazon.com/gp/customer-reviews/R10RAPLHBXGK9W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Lindt Dark Delights!,"Lightning Deal prices on Lindt 60 ct boxes can't be beat! This is a favorite thing to gift as well as eat during the cooler times of the year. I wouldn't recommend buying these during summer months, as they would likely melt during shipping. Mine have always arrived in good condition, and have tasted delicious. The dark chocolate flavor is strong, but not bitter at all.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 5, 2015"
1.0 out of 5 stars,Lee P Cooper,https://www.amazon.com/gp/customer-reviews/R37TD0V65OM1G4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, One Star,ALL MELTED,"https://images-na.ssl-images-amazon.com/images/I/71sMfrMsSLL.88.jpg  
","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on May 5, 2015"
1.0 out of 5 stars,JK,https://www.amazon.com/gp/customer-reviews/R1XPGI72WHCQ6D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, All Melted,Received Apr 29 after these were a lightning deal. All were melted and the box was a mess on the inside.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on May 4, 2015"
1.0 out of 5 stars,snob,https://www.amazon.com/gp/customer-reviews/R354ATCTV900DA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Yuck!,"The chocolates I received from Amazon had a gray coating all over them, they were harder than normal on the outside and also hard on the inside, not melted. I had a stomach ache after eating one. Not at all what I was expecting. I have eaten these in the past and they were delicious.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on May 3, 2015"
5.0 out of 5 stars,KZ,https://www.amazon.com/gp/customer-reviews/R2TIC88ZSRLT1V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Very smooth and great taste as usual! Love LINDT!,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on May 3, 2015"
1.0 out of 5 stars,Slava Berenshteyn,https://www.amazon.com/gp/customer-reviews/R2WM96C2F3HKXS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, One Star,The candy are very old: do not buy!!!!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 2, 2015"
1.0 out of 5 stars,Quasiann,https://www.amazon.com/gp/customer-reviews/RCTDTEK3FSYNG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Very disappointed.,Chocolate was stale. White powdery and appeared to have been melted at some point. Very disappointed.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 2, 2015"
1.0 out of 5 stars,sally,https://www.amazon.com/gp/customer-reviews/R6G64VVJ3VZC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, All melted,"I reveived package today (May 1), It came all melted...","https://images-na.ssl-images-amazon.com/images/I/71ZroslNvAL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 1, 2015"
5.0 out of 5 stars,Kindle Customer,https://www.amazon.com/gp/customer-reviews/R5IAKTQ5SNS94/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,great,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 1, 2015"
1.0 out of 5 stars,CPL,https://www.amazon.com/gp/customer-reviews/R2156ZZTIPAVN3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, these were exposed to heat,"this box of truffles appears to have been exposed to some extreme heat. most of the balls are flat on 1 side and there is a white powdery substance on the surface of the chocolate. not up to the standards of previous lindt purchases. texture and flavor is a little ""off"" as well. probably will return.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on May 1, 2015"
1.0 out of 5 stars,NanaBD,https://www.amazon.com/gp/customer-reviews/R38CP787JD4AY1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Stale!,"This is my second order for these truffles, and was very disappointed. They are stale. Soft and gooey, not crisp with hard shell. Not good for the Lindt brand. Should not be selling out of date products.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 30, 2015"
5.0 out of 5 stars,Barefoot Contessa,https://www.amazon.com/gp/customer-reviews/R2LD5ZL00RYBOK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Good chocolate,Very yummy chocolate. Came properly packed; not melted or that weird white some traveling chocolate gets. They were gone in a flash.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/51bb2fee-1dcc-4c2f-a4c4-44370b075279._CR0,0,240,240_SX48_.jpg","Reviewed in the United States on April 30, 2015"
5.0 out of 5 stars,judy,https://www.amazon.com/gp/customer-reviews/RMQAKG5IDQSW9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, 5 stars,"very delicious,yum yum",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 29, 2015"
3.0 out of 5 stars,Jeff Snyder,https://www.amazon.com/gp/customer-reviews/RNIWVCNQZQ5M0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Melted chocolate,"Lindt chocolate is great, however when ordering through Amazon the whole box was filled with truffles that had melted at some point - nowhere near the quality you expect when you get a box of Lindor truffles.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 29, 2015"
5.0 out of 5 stars,Scott V.,https://www.amazon.com/gp/customer-reviews/RP27DK29P8FST/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," Amazing how good German chocolate is comared to (most) American ""chocolate""",These are SOOO good!,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 29, 2015"
5.0 out of 5 stars,Iryna,https://www.amazon.com/gp/customer-reviews/R2608PBHLDI2FY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Love it,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 28, 2015"
5.0 out of 5 stars,pkkmmokelly,https://www.amazon.com/gp/customer-reviews/R6UPMVZ86SQ1Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Chocolate chocolate yum,Really good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 26, 2015"
5.0 out of 5 stars,Elizabeth Moudry,https://www.amazon.com/gp/customer-reviews/R13RR1YMJQVUVK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Yummy,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 25, 2015"
5.0 out of 5 stars,Tim Chris,https://www.amazon.com/gp/customer-reviews/R150000VP9HZDQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,"Delicious, soft and smooth and melt away soon.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 23, 2015"
3.0 out of 5 stars,mmmmmaya,https://www.amazon.com/gp/customer-reviews/R2XFJE8TZSLHJC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Needs cooler packs,"I just got these in the mail and I have to agree with some of the other reviewers - they look like they were melted at some point and then rehardened. They are kinda rough and whitish on the outside. They still taste good, but have a weird texture on the outside. They weren't melted when they got to me, but it was delivered on kind of a cool morning. They said they mailed them with cooler packs to warm climates. I consider southern california a warm climate especially since its the end of April already, and there were no cooler packs...

I love this chocolate and the price was great, but please, cooler packs so we can enjoy the chocolate as its meant to be enjoyed.

Thank you!",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 20, 2015"
5.0 out of 5 stars,Peter H.,https://www.amazon.com/gp/customer-reviews/R1I2ERR137MA74/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,"What can I say -- I just love them, probably too much.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 20, 2015"
1.0 out of 5 stars,Y. You,https://www.amazon.com/gp/customer-reviews/RURLY09H4WWY7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Order your melted chocolate today!,Arrived melted and dented. What a mess,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 17, 2015"
5.0 out of 5 stars,d,https://www.amazon.com/gp/customer-reviews/R4D7YBRKNXLGI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Delicious!!,Yummy these are so goo love the dark chocolate! Thanks again Amazon;),,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 16, 2015"
